Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
2,,CASH,AM,AM,0.00,4.96,Front Box Cash Drawer,8/16/25 6:05 AM,8/16/25 6:05 AM
3,,CREDIT,Martina,Martina,1.00,9.27,,8/16/25 6:24 AM,8/16/25 6:22 AM
6,,CASH,Martina,Martina,0.00,6.46,Drive Thru Cash Drawer,8/16/25 6:29 AM,8/16/25 6:28 AM
7,,CREDIT,Martina,Martina,0.00,17.58,,8/16/25 6:39 AM,8/16/25 6:37 AM
8,,CREDIT,Martina,Martina,0.00,15.44,,8/16/25 6:42 AM,8/16/25 6:40 AM
12,,CREDIT,Martina,Martina,0.00,6.46,,8/16/25 6:54 AM,8/16/25 6:54 AM
4,,CREDIT,Martina,Martina,0.00,6.00,,8/16/25 6:58 AM,8/16/25 6:58 AM
4,,CASH,Martina,Martina,0.00,3.05,Drive Thru Cash Drawer,8/16/25 6:58 AM,8/16/25 6:58 AM
14,,CASH,Martina,Martina,0.00,5.73,Drive Thru Cash Drawer,8/16/25 7:01 AM,8/16/25 7:00 AM
15,,CREDIT,Martina,Martina,1.00,31.58,,8/16/25 7:07 AM,8/16/25 7:05 AM
16,,CREDIT,Martina,Martina,0.00,5.56,,8/16/25 7:09 AM,8/16/25 7:07 AM
18,,CASH,Martina,Martina,0.00,13.81,Drive Thru Cash Drawer,8/16/25 7:13 AM,8/16/25 7:12 AM
19,,CREDIT,Martina,Martina,0.00,8.66,,8/16/25 7:15 AM,8/16/25 7:13 AM
22,,CREDIT,AM,AM,0.00,5.41,,8/16/25 7:20 AM,8/16/25 7:20 AM
24,,CREDIT,Martina,Martina,0.00,8.62,,8/16/25 7:29 AM,8/16/25 7:28 AM
23,3,CREDIT,Eduardo ,AM,2.00,7.73,,8/16/25 7:31 AM,8/16/25 7:23 AM
10,11,CREDIT,Eduardo ,AM,10.00,54.52,,8/16/25 7:32 AM,8/16/25 6:54 AM
17,25,CREDIT,Eduardo ,AM,2.00,12.76,,8/16/25 7:37 AM,8/16/25 7:10 AM
