Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
3,,CREDIT,PM Cashier,PM Cashier,0.00,8.04,,8/21/25 6:00 AM,8/21/25 5:59 AM
4,,CREDIT,PM Cashier,PM Cashier,0.00,22.45,,8/21/25 6:08 AM,8/21/25 6:00 AM
9,,CASH,Maria ,Maria ,0.00,10.78,Front Box Cash Drawer,8/21/25 6:09 AM,8/21/25 6:09 AM
2,,CREDIT,PM Cashier,PM Cashier,0.00,4.31,,8/21/25 6:10 AM,8/21/25 6:04 AM
7,,CREDIT,PM Cashier,PM Cashier,5.00,11.88,,8/21/25 6:12 AM,8/21/25 6:07 AM
8,,CREDIT,PM Cashier,PM Cashier,0.00,4.31,,8/21/25 6:13 AM,8/21/25 6:09 AM
10,,CREDIT,Maria ,Maria ,0.00,4.63,,8/21/25 6:14 AM,8/21/25 6:13 AM
11,,CREDIT,PM Cashier,PM Cashier,0.00,16.65,,8/21/25 6:19 AM,8/21/25 6:16 AM
13,,CREDIT,PM Cashier,PM Cashier,0.00,15.59,,8/21/25 6:20 AM,8/21/25 6:17 AM
14,,CASH,PM Cashier,PM Cashier,0.00,14.55,Drive Thru Cash Drawer,8/21/25 6:23 AM,8/21/25 6:18 AM
15,,CREDIT,PM Cashier,PM Cashier,0.00,4.30,,8/21/25 6:23 AM,8/21/25 6:21 AM
16,,CASH,Maria ,Maria ,0.00,27.13,Front Box Cash Drawer,8/21/25 6:24 AM,8/21/25 6:24 AM
6,,CASH,PM Cashier,PM Cashier,0.00,3.24,Drive Thru Cash Drawer,8/21/25 6:27 AM,8/21/25 6:25 AM
17,,CASH,PM Cashier,PM Cashier,0.00,2.15,Drive Thru Cash Drawer,8/21/25 6:27 AM,8/21/25 6:26 AM
18,,CREDIT,PM Cashier,PM Cashier,0.00,3.78,,8/21/25 6:29 AM,8/21/25 6:26 AM
20,,CASH,PM Cashier,PM Cashier,0.00,6.46,Drive Thru Cash Drawer,8/21/25 6:29 AM,8/21/25 6:28 AM
19,,CASH,PM Cashier,PM Cashier,0.00,9.50,Drive Thru Cash Drawer,8/21/25 6:36 AM,8/21/25 6:33 AM
22,,CASH,PM Cashier,PM Cashier,0.00,9.40,Drive Thru Cash Drawer,8/21/25 6:40 AM,8/21/25 6:37 AM
21,,CASH,Maria ,Maria ,0.00,9.48,Front Box Cash Drawer,8/21/25 6:41 AM,8/21/25 6:41 AM
23,,CASH,PM Cashier,PM Cashier,0.00,17.93,Drive Thru Cash Drawer,8/21/25 6:43 AM,8/21/25 6:38 AM
25,,CASH,PM Cashier,PM Cashier,0.00,2.96,Drive Thru Cash Drawer,8/21/25 6:45 AM,8/21/25 6:40 AM
27,,CASH,Maria ,Maria ,0.00,4.30,Front Box Cash Drawer,8/21/25 6:47 AM,8/21/25 6:47 AM
28,,CASH,PM Cashier,PM Cashier,0.00,13.55,Drive Thru Cash Drawer,8/21/25 6:55 AM,8/21/25 6:52 AM
29,,CASH,PM Cashier,PM Cashier,0.00,3.24,Drive Thru Cash Drawer,8/21/25 6:56 AM,8/21/25 6:52 AM
31,,CREDIT,PM Cashier,PM Cashier,0.00,7.44,,8/21/25 6:57 AM,8/21/25 6:56 AM
32,,CASH,PM Cashier,PM Cashier,0.00,5.56,Drive Thru Cash Drawer,8/21/25 7:04 AM,8/21/25 7:02 AM
34,,CREDIT,PM Cashier,PM Cashier,0.00,2.70,,8/21/25 7:05 AM,8/21/25 7:04 AM
33,,CREDIT,PM Cashier,PM Cashier,0.00,5.39,,8/21/25 7:13 AM,8/21/25 7:12 AM
35,,CREDIT,PM Cashier,PM Cashier,0.00,6.90,,8/21/25 7:15 AM,8/21/25 7:12 AM
36,,CREDIT,PM Cashier,PM Cashier,0.00,5.39,,8/21/25 7:15 AM,8/21/25 7:13 AM
37,,CREDIT,PM Cashier,PM Cashier,0.00,10.12,,8/21/25 7:17 AM,8/21/25 7:16 AM
38,,CREDIT,PM Cashier,PM Cashier,0.00,4.30,,8/21/25 7:18 AM,8/21/25 7:16 AM
39,,CASH,PM Cashier,PM Cashier,0.00,4.30,Drive Thru Cash Drawer,8/21/25 7:20 AM,8/21/25 7:20 AM
40,,CREDIT,PM Cashier,PM Cashier,0.00,4.75,,8/21/25 7:22 AM,8/21/25 7:20 AM
41,,CREDIT,PM Cashier,PM Cashier,2.00,11.42,,8/21/25 7:23 AM,8/21/25 7:21 AM
30,,CREDIT,Maria ,Maria ,0.00,7.72,,8/21/25 7:24 AM,8/21/25 7:24 AM
42,,CASH,PM Cashier,PM Cashier,0.00,4.59,Drive Thru Cash Drawer,8/21/25 7:25 AM,8/21/25 7:23 AM
44,,CREDIT,PM Cashier,PM Cashier,0.00,6.46,,8/21/25 7:28 AM,8/21/25 7:27 AM
45,,CREDIT,Maria ,Maria ,0.00,5.39,,8/21/25 7:32 AM,8/21/25 7:29 AM
47,,CASH,PM Cashier,PM Cashier,0.00,2.48,Drive Thru Cash Drawer,8/21/25 7:33 AM,8/21/25 7:32 AM
49,,CREDIT,PM Cashier,PM Cashier,0.00,12.28,,8/21/25 7:39 AM,8/21/25 7:36 AM
51,,CREDIT,PM Cashier,PM Cashier,0.00,16.32,,8/21/25 7:42 AM,8/21/25 7:38 AM
50,,CASH,PM Cashier,PM Cashier,0.00,9.50,Drive Thru Cash Drawer,8/21/25 7:44 AM,8/21/25 7:39 AM
54,,CASH,PM Cashier,PM Cashier,0.00,5.39,Drive Thru Cash Drawer,8/21/25 7:46 AM,8/21/25 7:41 AM
55,,CASH,PM Cashier,PM Cashier,0.00,4.31,Drive Thru Cash Drawer,8/21/25 7:47 AM,8/21/25 7:42 AM
