Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
1,,CREDIT,Cinthia,Cinthia,2.00,4.31,,8/30/25 6:05 AM,8/30/25 6:04 AM
4,,CREDIT,Cinthia,Cinthia,0.00,4.31,,8/30/25 6:16 AM,8/30/25 6:15 AM
2,,CREDIT,Cinthia,Cinthia,0.00,24.82,,8/30/25 6:19 AM,8/30/25 6:09 AM
6,,CASH,Cinthia,Cinthia,0.00,9.50,Drive Thru Cash Drawer,8/30/25 6:20 AM,8/30/25 6:17 AM
10,,CREDIT,Cinthia,Cinthia,0.00,6.00,,8/30/25 6:52 AM,8/30/25 6:49 AM
8,13,CASH,Martina,AM,0.00,13.25,Front Box Cash Drawer,8/30/25 7:06 AM,8/30/25 6:40 AM
12,,CREDIT,Cinthia,Cinthia,0.00,5.56,,8/30/25 7:06 AM,8/30/25 7:04 AM
15,,CREDIT,Cinthia,Cinthia,0.00,52.54,,8/30/25 7:20 AM,8/30/25 7:19 AM
9,,CASH,Cinthia,Cinthia,0.00,17.24,Drive Thru Cash Drawer,8/30/25 7:22 AM,8/30/25 7:02 AM
16,,CREDIT,Cinthia,Cinthia,0.00,7.72,,8/30/25 7:25 AM,8/30/25 7:23 AM
13,,CASH,AM,AM,0.00,16.50,Front Box Cash Drawer,8/30/25 7:25 AM,8/30/25 7:15 AM
20,,CREDIT,Cinthia,Cinthia,3.00,23.75,,8/30/25 7:33 AM,8/30/25 7:30 AM
21,,CREDIT,Cinthia,Cinthia,0.00,4.31,,8/30/25 7:34 AM,8/30/25 7:33 AM
19,3,CASH,Martina,AM,0.00,7.73,Front Box Cash Drawer,8/30/25 7:37 AM,8/30/25 7:25 AM
22,,CASH,Cinthia,Cinthia,0.00,6.78,Drive Thru Cash Drawer,8/30/25 7:38 AM,8/30/25 7:37 AM
18,18,CREDIT,Martina,AM,3.00,13.46,,8/30/25 7:39 AM,8/30/25 7:23 AM
24,,CASH,Cinthia,Cinthia,0.00,6.46,Drive Thru Cash Drawer,8/30/25 7:45 AM,8/30/25 7:45 AM
25,,CASH,Cinthia,Cinthia,0.00,14.05,Drive Thru Cash Drawer,8/30/25 7:48 AM,8/30/25 7:47 AM
26,,CASH,AM,AM,0.00,10.78,Front Box Cash Drawer,8/30/25 7:48 AM,8/30/25 7:48 AM
23,,CREDIT,AM,AM,1.63,13.37,,8/30/25 7:49 AM,8/30/25 7:41 AM
27,,CASH,Cinthia,Cinthia,0.00,2.15,Drive Thru Cash Drawer,8/30/25 7:51 AM,8/30/25 7:49 AM
29,,CASH,Cinthia,Cinthia,0.00,16.18,Drive Thru Cash Drawer,8/30/25 8:01 AM,8/30/25 7:58 AM
30,,CREDIT,Cinthia,Cinthia,0.00,13.57,,8/30/25 8:03 AM,8/30/25 7:59 AM
31,,CREDIT,Cinthia,Cinthia,0.00,13.42,,8/30/25 8:06 AM,8/30/25 8:04 AM
32,,CASH,Cinthia,Cinthia,0.00,8.26,Drive Thru Cash Drawer,8/30/25 8:07 AM,8/30/25 8:05 AM
33,,CREDIT,Cinthia,Cinthia,0.00,7.00,,8/30/25 8:08 AM,8/30/25 8:06 AM
35,,CREDIT,AM,AM,0.00,4.30,,8/30/25 8:12 AM,8/30/25 8:08 AM
36,,CREDIT,AM,AM,0.00,13.25,,8/30/25 8:17 AM,8/30/25 8:17 AM
38,,CASH,Cinthia,Cinthia,0.00,4.31,Drive Thru Cash Drawer,8/30/25 8:20 AM,8/30/25 8:18 AM
39,,CASH,Cinthia,Cinthia,0.00,5.40,Drive Thru Cash Drawer,8/30/25 8:23 AM,8/30/25 8:23 AM
41,,CREDIT,Cinthia,Cinthia,5.00,9.26,,8/30/25 8:26 AM,8/30/25 8:24 AM
42,,CREDIT,Cinthia,Cinthia,2.00,10.20,,8/30/25 8:27 AM,8/30/25 8:25 AM
