Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
1,,CASH,Melissa ,Melissa ,0.00,5.82,DRIVE THRU 1,8/25/25 6:35 AM,8/25/25 6:35 AM
4,,CASH,Melissa ,Melissa ,0.00,4.09,DRIVE THRU 1,8/25/25 6:39 AM,8/25/25 6:39 AM
6,,CREDIT,Sugey,Sugey,0.00,5.39,,8/25/25 6:45 AM,8/25/25 6:42 AM
5,,CASH,Melissa ,Melissa ,0.00,4.09,DRIVE THRU 1,8/25/25 7:04 AM,8/25/25 7:04 AM
7,,CREDIT,Melissa ,Melissa ,0.00,13.27,,8/25/25 7:25 AM,8/25/25 7:01 AM
8,,CREDIT,Melissa ,Melissa ,0.00,4.96,,8/25/25 7:28 AM,8/25/25 7:27 AM
9,,CASH,Melissa ,Melissa ,0.00,4.31,DRIVE THRU 1,8/25/25 7:30 AM,8/25/25 7:30 AM
10,,CREDIT,Melissa ,Melissa ,0.00,10.75,,8/25/25 7:32 AM,8/25/25 7:30 AM
11,,CASH,Melissa ,Melissa ,0.00,4.75,DRIVE THRU 1,8/25/25 7:37 AM,8/25/25 7:33 AM
14,,CREDIT,Melissa ,Melissa ,0.00,20.81,,8/25/25 7:39 AM,8/25/25 7:38 AM
15,,CREDIT,Melissa ,Melissa ,3.29,16.18,,8/25/25 7:50 AM,8/25/25 7:49 AM
16,,CASH,Melissa ,Melissa ,0.00,8.04,DRIVE THRU 1,8/25/25 7:55 AM,8/25/25 7:52 AM
17,,CASH,Melissa ,Melissa ,0.00,11.97,DRIVE THRU 1,8/25/25 7:56 AM,8/25/25 7:54 AM
19,,CREDIT,Melissa ,Melissa ,0.00,3.02,,8/25/25 8:04 AM,8/25/25 8:03 AM
21,,CREDIT,Melissa ,Melissa ,0.00,6.03,,8/25/25 8:06 AM,8/25/25 8:05 AM
13,17,CASH,Sugey,Sugey,0.00,8.75,,8/25/25 8:07 AM,8/25/25 7:37 AM
22,,CREDIT,Melissa ,Melissa ,0.00,6.27,,8/25/25 8:08 AM,8/25/25 8:06 AM
23,,CREDIT,Melissa ,Melissa ,1.00,22.71,,8/25/25 8:09 AM,8/25/25 8:08 AM
24,,CREDIT,Melissa ,Melissa ,0.00,35.24,,8/25/25 8:15 AM,8/25/25 8:15 AM
25,,CASH,Melissa ,Melissa ,0.00,5.18,DRIVE THRU 1,8/25/25 8:21 AM,8/25/25 8:20 AM
26,,CREDIT,Melissa ,Melissa ,0.00,9.37,,8/25/25 8:26 AM,8/25/25 8:21 AM
28,,CREDIT,Melissa ,Melissa ,0.00,17.88,,8/25/25 8:31 AM,8/25/25 8:23 AM
