Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
1,,CREDIT,Martina,Martina,0.00,12.40,,9/10/25 6:07 AM,9/10/25 6:03 AM
3,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,9/10/25 6:08 AM,9/10/25 6:07 AM
4,,CREDIT,Maria ,Maria ,2.00,19.44,,9/10/25 6:09 AM,9/10/25 6:09 AM
2,,CREDIT,Martina,Martina,0.00,3.78,,9/10/25 6:14 AM,9/10/25 6:12 AM
7,,CREDIT,Martina,Martina,0.00,13.32,,9/10/25 6:20 AM,9/10/25 6:18 AM
11,,CREDIT,Martina,Martina,0.00,11.29,,9/10/25 6:28 AM,9/10/25 6:26 AM
13,,CREDIT,Martina,Martina,1.00,5.39,,9/10/25 6:29 AM,9/10/25 6:29 AM
14,,CASH,Martina,Martina,0.00,6.46,Drive Thru Cash Drawer,9/10/25 6:31 AM,9/10/25 6:29 AM
12,,CREDIT,Martina,Martina,0.00,21.85,,9/10/25 6:33 AM,9/10/25 6:31 AM
10,,CASH,Martina,Martina,0.00,14.04,Drive Thru Cash Drawer,9/10/25 6:37 AM,9/10/25 6:25 AM
16,,CREDIT,Martina,Martina,0.00,6.45,,9/10/25 6:40 AM,9/10/25 6:36 AM
20,,CREDIT,Martina,Martina,0.00,13.46,,9/10/25 6:43 AM,9/10/25 6:43 AM
18,,CREDIT,Martina,Martina,0.00,7.56,,9/10/25 6:43 AM,9/10/25 6:40 AM
19,,CREDIT,Martina,Martina,0.00,4.31,,9/10/25 6:44 AM,9/10/25 6:42 AM
21,,CASH,Martina,Martina,0.00,20.72,Drive Thru Cash Drawer,9/10/25 6:46 AM,9/10/25 6:44 AM
22,,CREDIT,Martina,Martina,0.00,6.45,,9/10/25 6:49 AM,9/10/25 6:48 AM
17,,CREDIT,Martina,Martina,1.00,7.55,,9/10/25 6:54 AM,9/10/25 6:51 AM
24,,CREDIT,Martina,Martina,1.00,13.81,,9/10/25 6:56 AM,9/10/25 6:56 AM
