Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
3,,CASH,samantha,samantha,0.00,6.46,Drive Thru Cash Drawer,8/19/25 6:08 AM,8/19/25 6:06 AM
4,,CASH,samantha,samantha,0.00,2.15,Drive Thru Cash Drawer,8/19/25 6:10 AM,8/19/25 6:07 AM
5,,CREDIT,samantha,samantha,0.00,9.71,,8/19/25 6:15 AM,8/19/25 6:12 AM
6,,CREDIT,samantha,samantha,0.00,4.30,,8/19/25 6:16 AM,8/19/25 6:12 AM
8,,CREDIT,samantha,samantha,0.00,12.07,,8/19/25 6:24 AM,8/19/25 6:21 AM
9,,CREDIT,samantha,samantha,2.00,12.90,,8/19/25 6:26 AM,8/19/25 6:25 AM
10,,CREDIT,samantha,samantha,0.00,3.78,,8/19/25 6:27 AM,8/19/25 6:26 AM
11,,CREDIT,samantha,samantha,1.46,7.54,,8/19/25 6:30 AM,8/19/25 6:30 AM
12,,CASH,samantha,samantha,0.00,7.11,Drive Thru Cash Drawer,8/19/25 6:33 AM,8/19/25 6:31 AM
14,,CREDIT,samantha,samantha,0.00,36.38,,8/19/25 6:37 AM,8/19/25 6:34 AM
13,,CREDIT,samantha,samantha,0.00,4.31,,8/19/25 6:38 AM,8/19/25 6:37 AM
16,,CASH,AM,AM,0.00,4.30,Front Box Cash Drawer,8/19/25 6:43 AM,8/19/25 6:43 AM
15,,CREDIT,samantha,samantha,0.00,4.63,,8/19/25 6:45 AM,8/19/25 6:42 AM
19,,CASH,samantha,samantha,0.00,7.10,Drive Thru Cash Drawer,8/19/25 6:50 AM,8/19/25 6:48 AM
20,,CREDIT,samantha,samantha,0.00,12.52,,8/19/25 6:52 AM,8/19/25 6:52 AM
21,,CASH,samantha,samantha,0.00,13.83,Drive Thru Cash Drawer,8/19/25 6:54 AM,8/19/25 6:53 AM
22,,CREDIT,samantha,samantha,2.00,22.63,,8/19/25 7:00 AM,8/19/25 6:56 AM
27,,CREDIT,AM,AM,0.00,8.62,,8/19/25 7:01 AM,8/19/25 7:01 AM
23,,CREDIT,samantha,samantha,0.00,10.19,,8/19/25 7:01 AM,8/19/25 6:58 AM
25,,CREDIT,samantha,samantha,0.00,5.68,,8/19/25 7:03 AM,8/19/25 7:00 AM
31,,CASH,AM,AM,0.00,4.30,Front Box Cash Drawer,8/19/25 7:05 AM,8/19/25 7:05 AM
29,,CREDIT,samantha,samantha,0.00,5.39,,8/19/25 7:06 AM,8/19/25 7:02 AM
30,,CASH,samantha,samantha,0.00,5.56,Drive Thru Cash Drawer,8/19/25 7:07 AM,8/19/25 7:05 AM
33,,CREDIT,samantha,samantha,0.00,4.31,,8/19/25 7:08 AM,8/19/25 7:07 AM
34,,CREDIT,samantha,samantha,0.00,11.53,,8/19/25 7:09 AM,8/19/25 7:08 AM
18,10,CREDIT,Martina,AM,5.00,11.00,,8/19/25 7:12 AM,8/19/25 6:48 AM
24,18,CREDIT,Martina,AM,10.00,13.37,,8/19/25 7:15 AM,8/19/25 6:58 AM
36,,CASH,samantha,samantha,0.00,7.28,Drive Thru Cash Drawer,8/19/25 7:17 AM,8/19/25 7:15 AM
