Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
2,,CREDIT,samantha,samantha,3.00,27.05,,8/17/25 8:09 AM,8/17/25 8:06 AM
4,,CREDIT,samantha,samantha,2.00,11.65,,8/17/25 8:12 AM,8/17/25 8:12 AM
6,,CASH,Maria ,Maria ,0.00,7.07,Front Box Cash Drawer,8/17/25 8:13 AM,8/17/25 8:13 AM
3,,CASH,samantha,samantha,0.00,14.53,Drive Thru Cash Drawer,8/17/25 8:24 AM,8/17/25 8:18 AM
8,,CASH,samantha,samantha,0.00,2.15,Drive Thru Cash Drawer,8/17/25 8:26 AM,8/17/25 8:25 AM
11,,CASH,samantha,samantha,0.00,4.96,Drive Thru Cash Drawer,8/17/25 8:28 AM,8/17/25 8:28 AM
1,7,CASH,Maria ,Maria ,0.00,7.83,Front Box Cash Drawer,8/17/25 8:33 AM,8/17/25 8:03 AM
13,,CASH,samantha,samantha,0.00,10.36,Drive Thru Cash Drawer,8/17/25 8:35 AM,8/17/25 8:33 AM
15,,CASH,samantha,samantha,0.00,3.24,Drive Thru Cash Drawer,8/17/25 8:49 AM,8/17/25 8:47 AM
17,,CREDIT,samantha,samantha,0.00,6.46,,8/17/25 8:50 AM,8/17/25 8:50 AM
20,,CREDIT,samantha,samantha,0.00,2.15,,8/17/25 8:51 AM,8/17/25 8:51 AM
22,,CASH,samantha,samantha,0.00,34.41,Drive Thru Cash Drawer,8/17/25 8:56 AM,8/17/25 8:53 AM
21,,CASH,samantha,samantha,0.00,21.10,Drive Thru Cash Drawer,8/17/25 8:57 AM,8/17/25 8:56 AM
10,18,CREDIT,Maria ,Maria ,0.00,30.80,,8/17/25 8:57 AM,8/17/25 8:27 AM
23,,CREDIT,samantha,samantha,0.00,14.25,,8/17/25 8:58 AM,8/17/25 8:56 AM
25,,CASH,samantha,samantha,0.00,9.26,Drive Thru Cash Drawer,8/17/25 9:01 AM,8/17/25 8:57 AM
28,,CREDIT,samantha,samantha,0.00,4.30,,8/17/25 9:05 AM,8/17/25 9:04 AM
30,,CREDIT,samantha,samantha,2.00,12.98,,8/17/25 9:08 AM,8/17/25 9:08 AM
31,,CASH,Maria ,Maria ,0.00,15.13,Front Box Cash Drawer,8/17/25 9:13 AM,8/17/25 9:13 AM
34,,CASH,samantha,samantha,0.00,11.09,Drive Thru Cash Drawer,8/17/25 9:18 AM,8/17/25 9:16 AM
35,,CASH,samantha,samantha,0.00,8.62,Drive Thru Cash Drawer,8/17/25 9:21 AM,8/17/25 9:19 AM
19,9,CASH,Maria ,Maria ,0.00,17.02,Front Box Cash Drawer,8/17/25 9:22 AM,8/17/25 8:51 AM
12,14,CREDIT,Maria ,Maria ,0.00,10.65,,8/17/25 9:23 AM,8/17/25 8:28 AM
27,5,CREDIT,Martina,Maria ,8.00,31.97,,8/17/25 9:25 AM,8/17/25 9:02 AM
36,,CREDIT,samantha,samantha,0.00,19.41,,8/17/25 9:26 AM,8/17/25 9:21 AM
16,,CASH,samantha,samantha,0.00,6.79,Drive Thru Cash Drawer,8/17/25 9:27 AM,8/17/25 8:49 AM
41,,CASH,samantha,samantha,0.00,33.06,Drive Thru Cash Drawer,8/17/25 9:31 AM,8/17/25 9:30 AM
42,,CREDIT,samantha,samantha,0.00,10.63,,8/17/25 9:32 AM,8/17/25 9:30 AM
43,,CREDIT,samantha,samantha,0.00,15.76,,8/17/25 9:34 AM,8/17/25 9:31 AM
