Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
1,,CASH,Candy ,Candy ,0.00,4.30,Drive Box,9/12/25 6:31 AM,9/12/25 6:29 AM
2,,CREDIT,Candy ,Candy ,0.00,6.78,,9/12/25 6:35 AM,9/12/25 6:30 AM
3,,CASH,Candy ,Candy ,0.00,4.31,Drive Box,9/12/25 6:36 AM,9/12/25 6:30 AM
4,,CASH,Norma,Norma,0.00,7.33,,9/12/25 6:38 AM,9/12/25 6:38 AM
5,,CREDIT,Candy ,Candy ,0.00,8.41,,9/12/25 6:41 AM,9/12/25 6:39 AM
6,,CREDIT,Candy ,Candy ,0.00,13.46,,9/12/25 6:44 AM,9/12/25 6:41 AM
7,,CREDIT,Candy ,Candy ,1.00,3.29,,9/12/25 6:45 AM,9/12/25 6:43 AM
8,,CASH,Candy ,Candy ,0.00,4.30,Drive Box,9/12/25 6:46 AM,9/12/25 6:44 AM
9,,CREDIT,Norma,Norma,0.00,142.27,,9/12/25 6:52 AM,9/12/25 6:51 AM
12,,CREDIT,Candy ,Candy ,2.00,9.45,,9/12/25 6:56 AM,9/12/25 6:55 AM
14,,CREDIT,Candy ,Candy ,0.00,11.75,,9/12/25 7:01 AM,9/12/25 7:01 AM
15,,CREDIT,Candy ,Candy ,0.00,4.85,,9/12/25 7:07 AM,9/12/25 7:02 AM
16,,CREDIT,Candy ,Candy ,1.00,9.70,,9/12/25 7:07 AM,9/12/25 7:04 AM
17,,CREDIT,Candy ,Candy ,0.00,8.65,,9/12/25 7:09 AM,9/12/25 7:06 AM
18,,CREDIT,Candy ,Candy ,0.00,4.53,,9/12/25 7:14 AM,9/12/25 7:07 AM
19,,CREDIT,Candy ,Candy ,0.00,3.56,,9/12/25 7:15 AM,9/12/25 7:09 AM
23,,CREDIT,Norma,Norma,3.00,15.50,,9/12/25 7:16 AM,9/12/25 7:14 AM
21,,CREDIT,Candy ,Candy ,2.00,7.98,,9/12/25 7:16 AM,9/12/25 7:10 AM
24,,CREDIT,Candy ,Candy ,0.00,14.04,,9/12/25 7:19 AM,9/12/25 7:16 AM
25,,CREDIT,Candy ,Candy ,0.00,10.81,,9/12/25 7:22 AM,9/12/25 7:17 AM
27,,CREDIT,Candy ,Candy ,0.00,11.82,,9/12/25 7:23 AM,9/12/25 7:18 AM
28,,CASH,Candy ,Candy ,0.00,13.18,Drive Box,9/12/25 7:25 AM,9/12/25 7:19 AM
22,,CREDIT,Norma,Norma,2.00,7.54,,9/12/25 7:25 AM,9/12/25 7:14 AM
29,,CREDIT,Candy ,Candy ,1.00,8.65,,9/12/25 7:26 AM,9/12/25 7:20 AM
30,,CREDIT,Candy ,Candy ,0.00,23.98,,9/12/25 7:27 AM,9/12/25 7:23 AM
31,,CREDIT,Candy ,Candy ,0.00,3.88,,9/12/25 7:29 AM,9/12/25 7:23 AM
32,,CREDIT,Candy ,Candy ,0.00,5.88,,9/12/25 7:29 AM,9/12/25 7:26 AM
13,11,CREDIT,Norma,Norma,5.00,16.89,,9/12/25 7:30 AM,9/12/25 6:58 AM
33,,CREDIT,Candy ,Candy ,0.00,14.80,,9/12/25 7:30 AM,9/12/25 7:26 AM
36,,CREDIT,Candy ,Candy ,0.00,4.09,,9/12/25 7:37 AM,9/12/25 7:37 AM
26,26,CASH,Norma,Norma,0.00,8.20,,9/12/25 7:37 AM,9/12/25 7:18 AM
34,,CREDIT,Norma,Norma,9.44,51.56,,9/12/25 7:39 AM,9/12/25 7:27 AM
37,,CASH,Candy ,Candy ,0.00,10.14,Drive Box,9/12/25 7:40 AM,9/12/25 7:39 AM
38,,CASH,Candy ,Candy ,0.00,12.39,Drive Box,9/12/25 7:47 AM,9/12/25 7:40 AM
39,,CREDIT,Candy ,Candy ,0.00,12.92,,9/12/25 7:47 AM,9/12/25 7:40 AM
20,37,CASH,Norma,Norma,0.00,9.71,,9/12/25 7:48 AM,9/12/25 7:09 AM
40,,CASH,Candy ,Candy ,0.00,6.46,Drive Box,9/12/25 7:48 AM,9/12/25 7:40 AM
46,,CREDIT,Rosie ,Rosie ,5.00,9.50,,9/12/25 7:50 AM,9/12/25 7:49 AM
10,17,CREDIT,Norma,Norma,6.00,24.86,,9/12/25 7:51 AM,9/12/25 6:51 AM
41,,CREDIT,Candy ,Candy ,0.00,8.20,,9/12/25 7:52 AM,9/12/25 7:42 AM
42,,CREDIT,Norma,Norma,0.00,10.58,,9/12/25 7:53 AM,9/12/25 7:45 AM
45,,CREDIT,Candy ,Candy ,2.00,37.41,,9/12/25 7:53 AM,9/12/25 7:48 AM
43,,CREDIT,Rosie ,Rosie ,0.00,22.90,,9/12/25 7:53 AM,9/12/25 7:46 AM
35,22,CREDIT,Norma,Norma,2.00,10.19,,9/12/25 7:54 AM,9/12/25 7:32 AM
48,,CREDIT,Candy ,Candy ,0.00,12.93,,9/12/25 7:56 AM,9/12/25 7:49 AM
50,,CREDIT,Candy ,Candy ,2.00,11.07,,9/12/25 7:57 AM,9/12/25 7:50 AM
51,,CREDIT,Candy ,Candy ,3.00,10.77,,9/12/25 7:58 AM,9/12/25 7:50 AM
52,,CREDIT,Candy ,Candy ,0.00,10.34,,9/12/25 7:59 AM,9/12/25 7:50 AM
49,,CREDIT,Norma,Norma,2.00,6.90,,9/12/25 7:59 AM,9/12/25 7:50 AM
53,,CREDIT,Candy ,Candy ,5.06,12.94,,9/12/25 8:00 AM,9/12/25 7:51 AM
54,,CREDIT,Candy ,Candy ,0.00,6.46,,9/12/25 8:02 AM,9/12/25 7:51 AM
60,,CASH,Maria,Maria,0.00,10.37,Front Left,9/12/25 8:02 AM,9/12/25 8:02 AM
55,,CASH,Candy ,Candy ,0.00,11.35,Drive Box,9/12/25 8:03 AM,9/12/25 7:51 AM
56,,CREDIT,Candy ,Candy ,0.00,4.31,,9/12/25 8:04 AM,9/12/25 7:59 AM
57,,CASH,Candy ,Candy ,0.00,9.94,Drive Box,9/12/25 8:06 AM,9/12/25 8:00 AM
58,,CREDIT,Candy ,Candy ,0.00,14.11,,9/12/25 8:06 AM,9/12/25 8:02 AM
44,33,CREDIT,Norma,Norma,5.00,13.51,,9/12/25 8:07 AM,9/12/25 7:47 AM
61,,CREDIT,Maria,Maria,2.00,14.34,,9/12/25 8:07 AM,9/12/25 8:07 AM
63,,CREDIT,Candy ,Candy ,0.00,3.88,,9/12/25 8:09 AM,9/12/25 8:04 AM
64,,CREDIT,Candy ,Candy ,0.00,5.39,,9/12/25 8:10 AM,9/12/25 8:05 AM
66,,CREDIT,Candy ,Candy ,0.00,4.31,,9/12/25 8:10 AM,9/12/25 8:06 AM
68,,CREDIT,Candy ,Candy ,1.00,7.54,,9/12/25 8:12 AM,9/12/25 8:09 AM
70,,CASH,Candy ,Candy ,0.00,8.97,Drive Box,9/12/25 8:15 AM,9/12/25 8:10 AM
71,,CREDIT,Candy ,Candy ,0.00,2.70,,9/12/25 8:15 AM,9/12/25 8:10 AM
12002,,CREDIT,Rosa,Rosa,3.00,28.34,,9/12/25 8:16 AM,9/12/25 7:59 AM
72,,CREDIT,Candy ,Candy ,0.00,8.30,,9/12/25 8:18 AM,9/12/25 8:11 AM
75,,CREDIT,Candy ,Candy ,0.00,12.18,,9/12/25 8:20 AM,9/12/25 8:11 AM
47,15,CREDIT,Esperansa,Esperansa,0.00,35.35,,9/12/25 8:21 AM,9/12/25 7:50 AM
85,,CREDIT,Rosie ,Rosie ,0.00,65.78,,9/12/25 8:24 AM,9/12/25 8:24 AM
76,,CREDIT,Candy ,Candy ,0.00,15.14,,9/12/25 8:25 AM,9/12/25 8:13 AM
77,,CREDIT,Candy ,Candy ,2.00,12.74,,9/12/25 8:26 AM,9/12/25 8:13 AM
80,,CREDIT,Candy ,Candy ,0.00,8.42,,9/12/25 8:27 AM,9/12/25 8:18 AM
78,,CREDIT,Candy ,Candy ,0.00,20.83,,9/12/25 8:31 AM,9/12/25 8:21 AM
81,,CREDIT,Candy ,Candy ,0.00,4.31,,9/12/25 8:32 AM,9/12/25 8:21 AM
82,,CASH,Candy ,Candy ,0.00,10.46,Drive Box,9/12/25 8:33 AM,9/12/25 8:22 AM
79,,CREDIT,Norma,Norma,0.00,7.23,,9/12/25 8:34 AM,9/12/25 8:15 AM
83,,CREDIT,Candy ,Candy ,0.00,9.50,,9/12/25 8:34 AM,9/12/25 8:22 AM
62,38,CREDIT,Norma,Norma,5.00,26.94,,9/12/25 8:34 AM,9/12/25 8:03 AM
84,,CREDIT,Candy ,Candy ,0.00,4.96,,9/12/25 8:35 AM,9/12/25 8:22 AM
90,,CREDIT,Candy ,Candy ,0.00,6.04,,9/12/25 8:39 AM,9/12/25 8:32 AM
93,,CASH,Candy ,Candy ,0.00,5.72,Drive Box,9/12/25 8:40 AM,9/12/25 8:33 AM
74,37,CREDIT,Esperansa,Maria,5.00,28.40,,9/12/25 8:41 AM,9/12/25 8:12 AM
94,,CREDIT,Candy ,Candy ,2.00,22.84,,9/12/25 8:41 AM,9/12/25 8:35 AM
95,,CASH,Candy ,Candy ,0.00,40.48,Drive Box,9/12/25 8:43 AM,9/12/25 8:36 AM
86,,CASH,Candy ,Candy ,0.00,22.24,Drive Box,9/12/25 8:51 AM,9/12/25 8:37 AM
87,25,CREDIT,Rosa,Rosa,3.00,18.35,,9/12/25 8:51 AM,9/12/25 8:28 AM
97,,CREDIT,Candy ,Candy ,0.00,16.41,,9/12/25 8:52 AM,9/12/25 8:37 AM
98,,CREDIT,Candy ,Candy ,2.00,6.45,,9/12/25 8:53 AM,9/12/25 8:38 AM
101,,CREDIT,Candy ,Candy ,0.00,15.98,,9/12/25 8:54 AM,9/12/25 8:43 AM
102,24,CREDIT,Norma,Norma,5.00,12.98,,9/12/25 8:55 AM,9/12/25 8:45 AM
65,24,CREDIT,Norma,Norma,0.00,33.53,,9/12/25 8:55 AM,9/12/25 8:06 AM
105,,CREDIT,Candy ,Candy ,0.00,26.57,,9/12/25 8:55 AM,9/12/25 8:53 AM
106,,CREDIT,Candy ,Candy ,0.00,31.60,,9/12/25 9:01 AM,9/12/25 8:53 AM
113,,CREDIT,Candy ,Candy ,0.00,27.41,,9/12/25 9:06 AM,9/12/25 9:06 AM
114,,CASH,Candy ,Candy ,0.00,2.15,Drive Box,9/12/25 9:13 AM,9/12/25 9:06 AM
115,,CASH,Candy ,Candy ,0.00,21.59,Drive Box,9/12/25 9:14 AM,9/12/25 9:07 AM
104,33,CREDIT,Norma,Norma,10.00,35.29,,9/12/25 9:15 AM,9/12/25 8:49 AM
99,,CASH,Candy ,Candy ,0.00,10.63,Drive Box,9/12/25 9:15 AM,9/12/25 9:08 AM
103,22,CREDIT,Esperansa,Esperansa,3.00,12.20,,9/12/25 9:15 AM,9/12/25 8:47 AM
92,7,CASH,Silvia,Silvia,0.00,29.68,,9/12/25 9:16 AM,9/12/25 8:34 AM
118,,CREDIT,Candy ,Candy ,2.00,16.85,,9/12/25 9:16 AM,9/12/25 9:11 AM
111,,CREDIT,Maria,Maria,0.00,9.50,,9/12/25 9:19 AM,9/12/25 9:05 AM
119,,CREDIT,Candy ,Candy ,0.00,15.76,,9/12/25 9:20 AM,9/12/25 9:11 AM
120,,CREDIT,Candy ,Candy ,0.00,11.98,,9/12/25 9:21 AM,9/12/25 9:12 AM
100,39,CASH,Rosa,Rosa,0.00,10.81,,9/12/25 9:21 AM,9/12/25 8:41 AM
121,,CREDIT,Candy ,Candy ,0.00,4.31,,9/12/25 9:23 AM,9/12/25 9:12 AM
126,,CREDIT,Candy ,Candy ,0.00,18.11,,9/12/25 9:24 AM,9/12/25 9:18 AM
132,,CREDIT,Candy ,Candy ,2.00,15.27,,9/12/25 9:26 AM,9/12/25 9:22 AM
117,37,CREDIT,Rosa,Maria,2.00,7.57,,9/12/25 9:27 AM,9/12/25 9:08 AM
133,,CREDIT,Candy ,Candy ,0.00,23.61,,9/12/25 9:28 AM,9/12/25 9:24 AM
109,32,CREDIT,Norma,Maria,5.00,30.28,,9/12/25 9:29 AM,9/12/25 8:59 AM
134,,CASH,Candy ,Candy ,0.00,4.31,Drive Box,9/12/25 9:30 AM,9/12/25 9:24 AM
110,35,CREDIT,Silvia,Silvia,2.00,5.39,,9/12/25 9:31 AM,9/12/25 9:03 AM
135,,CREDIT,Candy ,Candy ,0.00,8.63,,9/12/25 9:31 AM,9/12/25 9:25 AM
136,,CREDIT,Candy ,Candy ,1.00,4.31,,9/12/25 9:32 AM,9/12/25 9:28 AM
138,,CREDIT,Candy ,Candy ,0.00,12.31,,9/12/25 9:34 AM,9/12/25 9:33 AM
88,2,CASH,Maria,Maria,0.00,47.45,Front Left,9/12/25 9:36 AM,9/12/25 8:28 AM
137,35,CASH,Silvia,Silvia,0.00,7.99,,9/12/25 9:36 AM,9/12/25 9:29 AM
139,,CREDIT,Candy ,Candy ,0.00,12.50,,9/12/25 9:37 AM,9/12/25 9:33 AM
140,,CREDIT,Candy ,Candy ,0.00,12.24,,9/12/25 9:38 AM,9/12/25 9:34 AM
124,,CREDIT,Rosa,Rosa,0.00,52.54,,9/12/25 9:39 AM,9/12/25 9:19 AM
141,,CREDIT,Candy ,Candy ,0.00,9.49,,9/12/25 9:41 AM,9/12/25 9:35 AM
143,,CREDIT,Candy ,Candy ,2.00,8.04,,9/12/25 9:43 AM,9/12/25 9:38 AM
144,,CREDIT,Candy ,Candy ,0.00,8.09,,9/12/25 9:44 AM,9/12/25 9:39 AM
123,17,CASH,Silvia,Silvia,0.00,14.57,,9/12/25 9:45 AM,9/12/25 9:13 AM
129,18,CREDIT,Norma,Norma,5.00,26.21,,9/12/25 9:50 AM,9/12/25 9:19 AM
149,,CREDIT,Candy ,Candy ,0.00,5.39,,9/12/25 9:50 AM,9/12/25 9:42 AM
150,,CREDIT,Candy ,Candy ,0.00,9.80,,9/12/25 9:51 AM,9/12/25 9:43 AM
151,,CREDIT,Candy ,Candy ,1.00,9.73,,9/12/25 9:52 AM,9/12/25 9:44 AM
153,,CREDIT,Candy ,Candy ,1.00,4.75,,9/12/25 9:54 AM,9/12/25 9:44 AM
158,,CREDIT,Candy ,Candy ,0.00,12.30,,9/12/25 9:54 AM,9/12/25 9:51 AM
159,,CREDIT,Candy ,Candy ,0.00,17.80,,9/12/25 9:57 AM,9/12/25 9:53 AM
170,,CREDIT,Candy ,Candy ,0.00,12.20,,9/12/25 9:58 AM,9/12/25 9:57 AM
166,31,CREDIT,Esperansa,Esperansa,1.00,5.39,,9/12/25 10:01 AM,9/12/25 9:55 AM
125,26,CREDIT,Silvia,Silvia,0.00,8.41,,9/12/25 10:02 AM,9/12/25 9:17 AM
165,31,CREDIT,Esperansa,Esperansa,2.00,10.81,,9/12/25 10:02 AM,9/12/25 9:55 AM
174,,CREDIT,Maria,Maria,0.00,12.27,,9/12/25 10:04 AM,9/12/25 10:03 AM
175,41,CREDIT,Rosa,Rosa,2.50,12.50,,9/12/25 10:05 AM,9/12/25 10:05 AM
160,,CREDIT,Candy ,Candy ,2.00,8.63,,9/12/25 10:05 AM,9/12/25 9:54 AM
164,31,CASH,Esperansa,Esperansa,0.00,15.13,,9/12/25 10:06 AM,9/12/25 9:55 AM
161,,CREDIT,Candy ,Candy ,0.00,11.44,,9/12/25 10:06 AM,9/12/25 9:54 AM
108,31,CASH,Esperansa,Esperansa,0.00,12.17,,9/12/25 10:06 AM,9/12/25 8:58 AM
157,7,CREDIT,Norma,,5.00,23.76,,9/12/25 10:08 AM,9/12/25 9:47 AM
163,,CASH,Candy ,Candy ,0.00,11.64,Drive Box,9/12/25 10:08 AM,9/12/25 9:55 AM
146,3,CREDIT,Rosa,Maria,3.00,23.21,,9/12/25 10:09 AM,9/12/25 9:40 AM
147,38,CREDIT,Esperansa,Esperansa,5.65,27.78,,9/12/25 10:10 AM,9/12/25 9:41 AM
182,41,CREDIT,Rosa,Rosa,3.00,17.72,,9/12/25 10:10 AM,9/12/25 10:10 AM
142,41,CREDIT,Rosa,Rosa,3.00,7.22,,9/12/25 10:10 AM,9/12/25 9:38 AM
168,,CREDIT,Candy ,Candy ,0.00,9.38,,9/12/25 10:11 AM,9/12/25 9:57 AM
178,,CASH,Candy ,Candy ,0.00,6.47,Drive Box,9/12/25 10:11 AM,9/12/25 10:07 AM
180,,CREDIT,Candy ,Candy ,1.00,12.09,,9/12/25 10:12 AM,9/12/25 10:08 AM
148,25,CREDIT,Rosa,Rosa,5.00,21.60,,9/12/25 10:14 AM,9/12/25 9:43 AM
162,24,CREDIT,Rosa,,5.19,28.08,,9/12/25 10:14 AM,9/12/25 9:55 AM
122,,CASH,Candy ,Candy ,0.00,14.06,Drive Box,9/12/25 10:16 AM,9/12/25 10:14 AM
172,37,CREDIT,Norma,Norma,0.00,18.96,,9/12/25 10:18 AM,9/12/25 10:00 AM
177,,CREDIT,Rosa,Rosa,12.00,67.19,,9/12/25 10:20 AM,9/12/25 10:07 AM
193,,CREDIT,Maria,Maria,0.00,6.45,,9/12/25 10:20 AM,9/12/25 10:20 AM
188,,CREDIT,Candy ,Candy ,0.00,4.30,,9/12/25 10:22 AM,9/12/25 10:15 AM
169,17,CREDIT,Silvia,Silvia,2.00,9.26,,9/12/25 10:25 AM,9/12/25 9:57 AM
189,,CASH,Candy ,Candy ,0.00,12.52,Drive Box,9/12/25 10:25 AM,9/12/25 10:16 AM
152,33,CASH,Silvia,Silvia,0.00,17.75,,9/12/25 10:27 AM,9/12/25 9:45 AM
176,10,CREDIT,Rosa,Maria,0.00,19.94,,9/12/25 10:27 AM,9/12/25 10:06 AM
185,18,CREDIT,Silvia,Silvia,6.00,24.54,,9/12/25 10:28 AM,9/12/25 10:12 AM
173,22,CREDIT,Esperansa,Esperansa,5.00,15.32,,9/12/25 10:29 AM,9/12/25 10:01 AM
190,,CREDIT,Candy ,Candy ,0.00,15.17,,9/12/25 10:30 AM,9/12/25 10:18 AM
196,,CREDIT,Candy ,Candy ,0.00,14.63,,9/12/25 10:32 AM,9/12/25 10:23 AM
198,,CASH,Candy ,Candy ,0.00,14.55,Drive Box,9/12/25 10:33 AM,9/12/25 10:24 AM
197,,CASH,Candy ,Candy ,0.00,6.69,Drive Box,9/12/25 10:36 AM,9/12/25 10:26 AM
199,,CREDIT,Candy ,Candy ,0.00,14.59,,9/12/25 10:38 AM,9/12/25 10:26 AM
200,,CASH,Candy ,Candy ,0.00,16.20,Drive Box,9/12/25 10:39 AM,9/12/25 10:26 AM
201,,CREDIT,Candy ,Candy ,0.00,18.88,,9/12/25 10:39 AM,9/12/25 10:27 AM
156,32,CASH,Esperansa,Esperansa,0.00,18.37,,9/12/25 10:40 AM,9/12/25 9:47 AM
155,23,CREDIT,Norma,Norma,0.00,44.74,,9/12/25 10:40 AM,9/12/25 9:45 AM
202,,CREDIT,Candy ,Candy ,2.00,15.22,,9/12/25 10:40 AM,9/12/25 10:27 AM
203,,CREDIT,Candy ,Candy ,0.00,31.69,,9/12/25 10:42 AM,9/12/25 10:28 AM
209,,CREDIT,Candy ,Candy ,0.00,16.40,,9/12/25 10:45 AM,9/12/25 10:39 AM
210,,CASH,Candy ,Candy ,0.00,10.20,Drive Box,9/12/25 10:46 AM,9/12/25 10:40 AM
215,,CASH,Candy ,Candy ,0.00,4.75,Drive Box,9/12/25 10:47 AM,9/12/25 10:41 AM
212,,CASH,Maria,Maria,0.00,12.98,Front Left,9/12/25 10:49 AM,9/12/25 10:42 AM
221,,CREDIT,Candy ,Candy ,0.00,25.50,,9/12/25 10:49 AM,9/12/25 10:49 AM
225,,CREDIT,Maria,Maria,0.00,15.66,,9/12/25 10:54 AM,9/12/25 10:54 AM
218,,CASH,Candy ,Candy ,0.00,4.85,Drive Box,9/12/25 10:56 AM,9/12/25 10:49 AM
211,,CREDIT,Candy ,Candy ,0.00,9.16,,9/12/25 10:56 AM,9/12/25 10:40 AM
222,,CREDIT,Candy ,Candy ,0.00,6.46,,9/12/25 10:57 AM,9/12/25 10:55 AM
230,,CREDIT,Candy ,Candy ,1.50,9.50,,9/12/25 10:59 AM,9/12/25 10:58 AM
226,,CREDIT,Maria,Maria,0.96,14.04,,9/12/25 11:01 AM,9/12/25 11:00 AM
231,,CREDIT,Candy ,Candy ,0.00,9.33,,9/12/25 11:01 AM,9/12/25 10:59 AM
213,15,CREDIT,Rosa,Rosa,5.00,21.08,,9/12/25 11:02 AM,9/12/25 10:41 AM
217,11,CREDIT,Rosa,Rosa,2.00,13.28,,9/12/25 11:03 AM,9/12/25 10:45 AM
219,25,CASH,Norma,Norma,0.00,23.94,,9/12/25 11:06 AM,9/12/25 10:47 AM
