Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
3,,CASH,Maria ,Maria ,0.00,4.96,Front Box Cash Drawer,8/23/25 6:06 AM,8/23/25 6:06 AM
4,,CREDIT,PM Cashier,PM Cashier,0.00,21.87,,8/23/25 6:13 AM,8/23/25 6:12 AM
1,,CREDIT,Maria ,Maria ,3.00,27.16,,8/23/25 6:14 AM,8/23/25 6:01 AM
5,,CASH,PM Cashier,PM Cashier,0.00,6.46,Drive Thru Cash Drawer,8/23/25 6:25 AM,8/23/25 6:24 AM
7,,CASH,PM Cashier,PM Cashier,0.00,10.35,Drive Thru Cash Drawer,8/23/25 6:26 AM,8/23/25 6:26 AM
8,,CREDIT,PM Cashier,PM Cashier,0.00,4.31,,8/23/25 6:47 AM,8/23/25 6:46 AM
9,,CASH,PM Cashier,PM Cashier,0.00,10.91,Drive Thru Cash Drawer,8/23/25 6:51 AM,8/23/25 6:51 AM
6,,CREDIT,PM Cashier,PM Cashier,0.00,6.46,,8/23/25 6:54 AM,8/23/25 6:52 AM
10,,CASH,Maria ,Maria ,0.00,23.76,Front Box Cash Drawer,8/23/25 6:58 AM,8/23/25 6:58 AM
10,,CASH,Maria ,Maria ,0.00,1.63,Front Box Cash Drawer,8/23/25 6:59 AM,8/23/25 6:58 AM
13,,CASH,PM Cashier,PM Cashier,0.00,4.32,Drive Thru Cash Drawer,8/23/25 6:59 AM,8/23/25 6:59 AM
12,,CREDIT,PM Cashier,PM Cashier,1.00,15.27,,8/23/25 7:02 AM,8/23/25 6:59 AM
14,,CREDIT,PM Cashier,PM Cashier,0.00,10.22,,8/23/25 7:06 AM,8/23/25 7:04 AM
16,,CREDIT,PM Cashier,PM Cashier,0.00,10.20,,8/23/25 7:10 AM,8/23/25 7:07 AM
18,,CASH,PM Cashier,PM Cashier,0.00,18.06,Drive Thru Cash Drawer,8/23/25 7:12 AM,8/23/25 7:09 AM
19,,CREDIT,PM Cashier,PM Cashier,0.00,10.20,,8/23/25 7:14 AM,8/23/25 7:13 AM
21,,CASH,Maria ,Maria ,0.00,3.78,Front Box Cash Drawer,8/23/25 7:16 AM,8/23/25 7:16 AM
11,6,CASH,Eduardo ,Maria ,0.00,7.29,Front Box Cash Drawer,8/23/25 7:21 AM,8/23/25 6:53 AM
24,,CREDIT,PM Cashier,PM Cashier,0.00,12.35,,8/23/25 7:36 AM,8/23/25 7:35 AM
25,,CASH,PM Cashier,PM Cashier,0.00,5.56,Drive Thru Cash Drawer,8/23/25 7:44 AM,8/23/25 7:41 AM
26,,CREDIT,PM Cashier,PM Cashier,0.00,17.94,,8/23/25 7:45 AM,8/23/25 7:43 AM
22,,CREDIT,Maria ,Maria ,0.00,17.26,,8/23/25 7:45 AM,8/23/25 7:33 AM
31,,CREDIT,PM Cashier,PM Cashier,4.00,25.18,,8/23/25 7:51 AM,8/23/25 7:50 AM
30,,CREDIT,Maria ,Maria ,4.00,12.10,,8/23/25 7:52 AM,8/23/25 7:52 AM
33,,CREDIT,Maria ,Maria ,0.00,4.31,,8/23/25 7:53 AM,8/23/25 7:53 AM
32,,CREDIT,PM Cashier,PM Cashier,0.00,8.62,,8/23/25 7:56 AM,8/23/25 7:56 AM
36,,CREDIT,PM Cashier,PM Cashier,0.00,23.53,,8/23/25 8:05 AM,8/23/25 8:03 AM
29,,CREDIT,PM Cashier,PM Cashier,2.00,15.67,,8/23/25 8:07 AM,8/23/25 7:49 AM
