Location,Order #,Opened Date,Server,Table,Discount Name,Discount Reason,Comment,Discount Amount
Tink a Tako #9 - Blanco Rd - 2919 Blanco Rd,92,10/28/25 8:48 AM,AM CASHIER,8,Employee Discount - Check,Employee Discount,Maria Salazar,12.94
