Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
2,,CREDIT,Melissa ,Melissa ,3.00,14.24,,9/2/25 6:35 AM,9/2/25 6:34 AM
4,,CASH,Melissa ,Melissa ,0.00,5.81,DRIVE THRU 1,9/2/25 6:40 AM,9/2/25 6:36 AM
5,,CREDIT,Melissa ,Melissa ,0.00,12.74,,9/2/25 7:02 AM,9/2/25 7:02 AM
7,,CASH,Melissa ,Melissa ,0.00,10.35,DRIVE THRU 1,9/2/25 7:12 AM,9/2/25 7:12 AM
8,,CREDIT,Melissa ,Melissa ,0.00,4.09,,9/2/25 7:14 AM,9/2/25 7:13 AM
10,,CREDIT,Melissa ,Melissa ,0.00,15.88,,9/2/25 7:21 AM,9/2/25 7:20 AM
11,,CREDIT,Melissa ,Melissa ,0.00,23.77,,9/2/25 7:26 AM,9/2/25 7:24 AM
12,,CREDIT,Melissa ,Melissa ,2.00,10.53,,9/2/25 7:33 AM,9/2/25 7:33 AM
9,23,CREDIT,Lizbeth,Lizbeth,5.00,32.59,,9/2/25 7:40 AM,9/2/25 7:18 AM
6,5,CREDIT,Lizbeth,Lizbeth,5.00,12.20,,9/2/25 7:44 AM,9/2/25 7:06 AM
13,,CREDIT,Melissa ,Melissa ,0.00,6.10,,9/2/25 7:45 AM,9/2/25 7:45 AM
14,,CREDIT,Melissa ,Melissa ,0.00,12.53,,9/2/25 7:47 AM,9/2/25 7:47 AM
19,,CASH,Melissa ,Melissa ,0.00,17.35,DRIVE THRU 1,9/2/25 8:12 AM,9/2/25 8:11 AM
20,,CREDIT,Melissa ,Melissa ,1.00,5.81,,9/2/25 8:14 AM,9/2/25 8:12 AM
18,18,CREDIT,Sugey,Sugey,3.00,7.02,,9/2/25 8:14 AM,9/2/25 8:04 AM
22,,CREDIT,Melissa ,Melissa ,0.00,8.53,,9/2/25 8:34 AM,9/2/25 8:33 AM
17,15,CREDIT,Sugey,Sugey,6.00,28.02,,9/2/25 8:34 AM,9/2/25 7:53 AM
23,,CREDIT,Melissa ,Melissa ,0.00,10.59,,9/2/25 8:37 AM,9/2/25 8:33 AM
16,2,CREDIT,Lizbeth,Lizbeth,0.00,37.67,,9/2/25 8:38 AM,9/2/25 7:52 AM
11,,CASH,Melissa ,Melissa ,0.00,0.01,DRIVE THRU 1,9/2/25 8:39 AM,9/2/25 7:24 AM
24,,CASH,Melissa ,Melissa ,0.00,9.59,DRIVE THRU 1,9/2/25 8:46 AM,9/2/25 8:44 AM
26,,CASH,Melissa ,Melissa ,0.00,1.40,DRIVE THRU 1,9/2/25 8:47 AM,9/2/25 8:47 AM
25,,CREDIT,Melissa ,Melissa ,0.00,4.64,,9/2/25 8:49 AM,9/2/25 8:46 AM
27,,CASH,Melissa ,Melissa ,0.00,6.47,DRIVE THRU 1,9/2/25 8:50 AM,9/2/25 8:48 AM
28,,CREDIT,Melissa ,Melissa ,0.00,4.63,,9/2/25 8:53 AM,9/2/25 8:53 AM
29,,CREDIT,Melissa ,Melissa ,1.00,11.87,,9/2/25 8:56 AM,9/2/25 8:55 AM
30,,CREDIT,Melissa ,Melissa ,0.00,6.79,,9/2/25 9:01 AM,9/2/25 8:59 AM
32,,CREDIT,Melissa ,Melissa ,2.00,17.46,,9/2/25 9:03 AM,9/2/25 9:01 AM
37,,CREDIT,Melissa ,Melissa ,0.00,15.83,,9/2/25 9:17 AM,9/2/25 9:16 AM
40,,CREDIT,Melissa ,Melissa ,0.00,6.69,,9/2/25 9:23 AM,9/2/25 9:20 AM
41,,CREDIT,Melissa ,Melissa ,0.00,19.65,,9/2/25 9:25 AM,9/2/25 9:24 AM
46,,CREDIT,Sugey,Sugey,0.00,3.78,,9/2/25 9:29 AM,9/2/25 9:29 AM
45,,CREDIT,Melissa ,Melissa ,0.00,13.36,,9/2/25 9:30 AM,9/2/25 9:29 AM
36,1,CREDIT,Lizbeth,Lizbeth,3.00,6.80,,9/2/25 9:31 AM,9/2/25 9:16 AM
47,,CREDIT,Melissa ,Melissa ,0.00,7.75,,9/2/25 9:32 AM,9/2/25 9:31 AM
33,20,CREDIT,Lizbeth,Lizbeth,5.00,27.02,,9/2/25 9:33 AM,9/2/25 9:07 AM
48,,CASH,Melissa ,Melissa ,0.00,3.88,DRIVE THRU 1,9/2/25 9:36 AM,9/2/25 9:31 AM
31,26,CREDIT,Adrian,Adrian,1.00,7.54,,9/2/25 9:38 AM,9/2/25 9:01 AM
51,,CREDIT,Melissa ,Melissa ,0.00,12.51,,9/2/25 9:38 AM,9/2/25 9:37 AM
52,,CREDIT,Melissa ,Melissa ,0.00,7.57,,9/2/25 9:40 AM,9/2/25 9:40 AM
42,23,CREDIT,Sugey,Sugey,2.34,7.66,,9/2/25 9:46 AM,9/2/25 9:25 AM
54,,CREDIT,Melissa ,Melissa ,2.00,4.64,,9/2/25 9:48 AM,9/2/25 9:47 AM
56,,CREDIT,Melissa ,Melissa ,0.00,1.94,,9/2/25 9:50 AM,9/2/25 9:50 AM
35,34,CREDIT,Sugey,Sugey,0.00,38.77,,9/2/25 9:51 AM,9/2/25 9:16 AM
58,,CREDIT,Melissa ,Melissa ,1.00,7.88,,9/2/25 9:52 AM,9/2/25 9:51 AM
61,,CREDIT,Melissa ,Melissa ,3.00,14.44,,9/2/25 10:00 AM,9/2/25 9:59 AM
66,,CREDIT,Melissa ,Melissa ,0.00,15.10,,9/2/25 10:07 AM,9/2/25 10:05 AM
49,2,CASH,Adrian,Adrian,0.00,24.12,,9/2/25 10:07 AM,9/2/25 9:35 AM
64,,CREDIT,Candy,Candy,0.00,3.24,,9/2/25 10:09 AM,9/2/25 10:02 AM
68,,CREDIT,Melissa ,Melissa ,0.00,26.45,,9/2/25 10:11 AM,9/2/25 10:10 AM
69,,CREDIT,Melissa ,Melissa ,1.00,10.59,,9/2/25 10:12 AM,9/2/25 10:11 AM
53,30,CREDIT,Lizbeth,Lizbeth,0.00,24.44,,9/2/25 10:14 AM,9/2/25 9:47 AM
70,,CASH,Melissa ,Melissa ,0.00,28.58,DRIVE THRU 1,9/2/25 10:15 AM,9/2/25 10:12 AM
34,8,CASH,Adrian,Adrian,0.00,15.74,,9/2/25 10:17 AM,9/2/25 9:15 AM
76,,CREDIT,Carlos,Carlos,0.00,3.24,,9/2/25 10:22 AM,9/2/25 10:22 AM
73,,CREDIT,Melissa ,Melissa ,0.00,22.45,,9/2/25 10:24 AM,9/2/25 10:18 AM
60,5,CREDIT,Adrian,Adrian,0.00,34.54,,9/2/25 10:25 AM,9/2/25 9:59 AM
