Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
2,,CREDIT,PM Cashier,PM Cashier,0.00,7.71,,9/6/25 6:07 AM,9/6/25 6:05 AM
4,,CASH,Maria ,Maria ,0.00,4.31,Front Box Cash Drawer,9/6/25 6:07 AM,9/6/25 6:07 AM
3,,CREDIT,PM Cashier,PM Cashier,0.00,15.40,,9/6/25 6:23 AM,9/6/25 6:20 AM
5,,CREDIT,PM Cashier,PM Cashier,1.00,10.19,,9/6/25 6:24 AM,9/6/25 6:21 AM
7,,CREDIT,PM Cashier,PM Cashier,1.50,9.12,,9/6/25 6:34 AM,9/6/25 6:31 AM
9,,CREDIT,PM Cashier,PM Cashier,0.00,5.68,,9/6/25 6:36 AM,9/6/25 6:35 AM
10,,CREDIT,PM Cashier,PM Cashier,0.00,6.78,,9/6/25 6:38 AM,9/6/25 6:37 AM
11,,CREDIT,Maria ,Maria ,0.00,7.13,,9/6/25 6:45 AM,9/6/25 6:45 AM
13,,CREDIT,PM Cashier,PM Cashier,0.00,4.85,,9/6/25 6:51 AM,9/6/25 6:50 AM
14,,CASH,PM Cashier,PM Cashier,0.00,26.47,Drive Thru Cash Drawer,9/6/25 6:59 AM,9/6/25 6:57 AM
15,,CASH,PM Cashier,PM Cashier,0.00,12.40,Drive Thru Cash Drawer,9/6/25 7:07 AM,9/6/25 7:02 AM
17,,CASH,PM Cashier,PM Cashier,0.00,5.56,Drive Thru Cash Drawer,9/6/25 7:08 AM,9/6/25 7:05 AM
19,,CASH,PM Cashier,PM Cashier,0.00,11.85,Drive Thru Cash Drawer,9/6/25 7:10 AM,9/6/25 7:09 AM
20,,CASH,PM Cashier,PM Cashier,0.00,12.92,Drive Thru Cash Drawer,9/6/25 7:14 AM,9/6/25 7:11 AM
18,,CREDIT,PM Cashier,PM Cashier,0.00,14.07,,9/6/25 7:20 AM,9/6/25 7:17 AM
23,,CASH,PM Cashier,PM Cashier,0.00,8.04,Drive Thru Cash Drawer,9/6/25 7:21 AM,9/6/25 7:20 AM
22,,CREDIT,PM Cashier,PM Cashier,2.46,7.54,,9/6/25 7:25 AM,9/6/25 7:25 AM
21,3,CREDIT,Martina,Maria ,2.00,5.46,,9/6/25 7:28 AM,9/6/25 7:15 AM
25,,CREDIT,Maria ,Maria ,0.00,24.34,,9/6/25 7:31 AM,9/6/25 7:31 AM
28,,CASH,PM Cashier,PM Cashier,0.00,2.98,Drive Thru Cash Drawer,9/6/25 7:36 AM,9/6/25 7:33 AM
26,,CASH,Maria ,Maria ,0.00,14.83,Front Box Cash Drawer,9/6/25 7:45 AM,9/6/25 7:45 AM
32,,CREDIT,PM Cashier,PM Cashier,0.00,18.77,,9/6/25 7:48 AM,9/6/25 7:48 AM
30,,CREDIT,Maria ,Maria ,1.32,17.68,,9/6/25 7:52 AM,9/6/25 7:38 AM
33,,CASH,PM Cashier,PM Cashier,0.00,23.77,Drive Thru Cash Drawer,9/6/25 7:54 AM,9/6/25 7:50 AM
34,,CASH,Maria ,Maria ,0.00,7.55,Front Box Cash Drawer,9/6/25 7:54 AM,9/6/25 7:54 AM
36,,CREDIT,PM Cashier,PM Cashier,2.00,10.37,,9/6/25 7:58 AM,9/6/25 7:57 AM
38,,CASH,Maria ,Maria ,0.00,10.77,Front Box Cash Drawer,9/6/25 8:03 AM,9/6/25 8:03 AM
39,,CREDIT,PM Cashier,PM Cashier,0.00,11.53,,9/6/25 8:05 AM,9/6/25 8:04 AM
37,,CASH,PM Cashier,PM Cashier,0.00,6.46,Drive Thru Cash Drawer,9/6/25 8:07 AM,9/6/25 8:05 AM
40,,CREDIT,PM Cashier,PM Cashier,0.00,10.04,,9/6/25 8:10 AM,9/6/25 8:07 AM
41,,CREDIT,PM Cashier,PM Cashier,4.00,13.57,,9/6/25 8:11 AM,9/6/25 8:08 AM
44,,CREDIT,Maria ,Maria ,0.00,12.21,,9/6/25 8:13 AM,9/6/25 8:13 AM
45,,CREDIT,PM Cashier,PM Cashier,0.00,22.21,,9/6/25 8:16 AM,9/6/25 8:13 AM
46,,CREDIT,PM Cashier,PM Cashier,0.00,52.28,,9/6/25 8:18 AM,9/6/25 8:15 AM
49,,CREDIT,PM Cashier,PM Cashier,2.00,7.89,,9/6/25 8:19 AM,9/6/25 8:16 AM
24,14,CREDIT,Martina,Maria ,5.07,24.93,,9/6/25 8:20 AM,9/6/25 7:30 AM
51,,CREDIT,PM Cashier,PM Cashier,0.00,2.15,,9/6/25 8:22 AM,9/6/25 8:22 AM
42,4,CASH,Sami,Maria ,0.00,12.71,Front Box Cash Drawer,9/6/25 8:28 AM,9/6/25 8:10 AM
53,,CASH,Maria ,Maria ,0.00,6.47,Front Box Cash Drawer,9/6/25 8:28 AM,9/6/25 8:23 AM
54,,CREDIT,PM Cashier,PM Cashier,0.00,8.61,,9/6/25 8:30 AM,9/6/25 8:29 AM
55,,CASH,PM Cashier,PM Cashier,0.00,2.44,Drive Thru Cash Drawer,9/6/25 8:32 AM,9/6/25 8:30 AM
57,,CASH,PM Cashier,PM Cashier,0.00,10.16,Drive Thru Cash Drawer,9/6/25 8:37 AM,9/6/25 8:35 AM
